Var1,Var2,Var3
879.255448766088,144.2765258509646,0.12357608408387497
182.14598961494139,35.315565841992985,0.20906176388356057
947.0382077238879,538.5240654332451,0.2330654169604704
101.82453243967522,533.6530091607411,0.2660031241355135
648.4968944307951,374.5435164186351,0.19715616932844204
363.3670627782225,819.6089632120497,0.18536749409088515
631.7890889289386,638.0964598278333,0.1344018771211006
586.9927768943189,958.2113239082391,0.10552160448381434
14.28421677058446,483.33922069285853,0.2638931544802431
235.41668072611645,322.9990179604536,0.13371918360623025
803.8073625585733,829.8164711400706,0.2792178344503793
87.35796054519214,602.9160310380041,0.16485410193382746
599.0692664826696,272.0731578778299,0.06705447753174953
761.2850000979217,477.62948452453105,0.20527033614019508
348.80818261014804,694.301166693231,0.05089427125647491
797.8346956483354,418.38831672545575,0.12452753380754714
137.47718229979523,643.3583757103196,0.0924221198079283
880.3947761140206,157.03536004585646,0.2695793629899914
553.7523688694146,839.2980754311849,0.16408390916441468
770.5141755048662,629.6166625296985,0.23441316167344234
298.58833363907263,48.647196314917096,0.16796099431064437
573.2280712497414,973.1346227268725,0.1916899920991591
867.7151771267846,850.8003193565515,0.08492485072697831
547.7388567389872,420.1482173737968,0.1561261720991575
418.0016805406402,213.49007199224596,0.22523974330463276
807.9661792643986,92.40280394716793,0.13971901049472157
335.3032567863539,950.9162738485595,0.2546801474246606
516.7811150299679,629.4276211259015,0.2749345020434721
194.9098282519935,776.2925897251763,0.27705854137698116
775.8644675282485,750.3864033883647,0.24159447071633045
157.15675220112243,130.827555392616,0.05035040635214703
785.5706115051503,487.61465476768706,0.2949303275207671
195.01246116072292,931.6397507878166,0.051738860679205884
673.7699109039224,641.1982363489439,0.10428594714478899
184.57177715346074,870.1652438063991,0.2682566232109103
264.7530852167518,613.6734201637879,0.19633405786612157
760.6552557377764,329.01797883587403,0.2882060653262186
766.0351798590583,459.3984530281794,0.20152926706194113
45.780953191522386,803.602683802138,0.054375896607086936
361.61966300643246,522.997421281989,0.14051846356936648
11.449508859989702,758.1263573055519,0.22906722541484603
837.0854401795673,307.89416503335354,0.18452653375847744
732.7233242492699,467.43741976889055,0.10063139294869977
896.8308180222441,312.07039331376603,0.1170333273599642
315.0081541739866,865.0053387033861,0.21014625892668426
126.04424152343654,243.28173314172295,0.13151905327992097
552.8576379531925,644.3606500975118,0.17237992820572012
973.0849893678562,391.63058674006453,0.27353376462550283
919.9432948963192,464.40183604494547,0.11128894658701471
124.63656843941988,539.2697450398981,0.15579302924394473
223.3994188482616,496.5579931733401,0.13377267612406044
167.3750590388728,923.8288563856837,0.29112199664498356
687.4490763987944,728.6688137011442,0.11303430548637301
91.42197435014116,237.61244821050565,0.0635896244491951
499.24763592258915,76.86916095432778,0.22115217516194835
531.3064469605421,509.1171235245429,0.1299424278010078
977.4222987872034,572.602589707327,0.18446324045270618
831.950870237289,791.1838344591022,0.11623405745914911
523.7512229911267,551.2688485312149,0.07810209070460138
133.04724176299973,959.160032718854,0.24349782516836782
56.13660988037241,9.4491704952164,0.13234849787597053
737.84838833824,471.0598480585849,0.10625500348443725
70.56910347306754,372.63517411263086,0.12043368911471251
708.2360407812287,253.41652667451154,0.25944386992323976
366.2439042294426,438.0170492541002,0.23099107099243238
672.1532071014633,884.6308889622654,0.2233860549902823
371.8267925199707,66.24130657507362,0.22736992473207512
188.36485644161604,528.1243825834242,0.13334088197614413
362.3072860981821,124.72386356744124,0.24652597113532165
525.4590087954522,626.4187453103418,0.2975918966310715
160.27850835026302,224.13808621474794,0.19868439578511543
502.68211847552766,265.4840402301597,0.23110978229998003
176.54959539700417,474.6565145706368,0.28107595063361035
40.74831106027808,510.9938292972806,0.1090471158630588
8.117793975691582,763.2203957350447,0.14381095684694659
67.40678612676768,642.1091084922027,0.17668030593606776
538.6485091289685,164.38292418948438,0.15509657970856686
701.5096812936114,183.30536318160944,0.11588877991919869
390.6758584879565,385.5318262280239,0.14990483618921185
171.35627467817747,413.1944513756169,0.09165861999203184
376.424171302683,897.0098788531021,0.21957966541019897
826.6862354997849,278.3199988268989,0.06441799181458868
313.6465168051325,752.3513451388295,0.23933812983021624
634.6494516445345,150.80135753235976,0.07860490600648683
405.71458952235713,531.2456999764686,0.2384388145764263
324.36303293712825,936.4233450060859,0.24257124446655964
384.2133922612069,785.6659980811008,0.26851656021755593
796.4408986406825,502.53058527006897,0.2670806202592541
305.30222837286135,350.40056802826405,0.21346039151578222
131.8852512093717,572.0336431551658,0.15224927576287267
206.44022814426805,271.3940402691889,0.2321215609316427
49.87062784315089,609.9397928522645,0.21380164789596434
866.4728905418833,889.3132526162339,0.115184964263369
13.022075962587433,645.0627062975818,0.17927244691894106
125.68816035265934,784.8791347777033,0.06571237438135863
818.2834677926221,693.8014235984937,0.27525465878309746
822.9595901118811,631.3665566779871,0.10051974299798398
271.15442066714377,320.6302731193693,0.1800261527220447
868.0443341189363,964.037703376107,0.2722703132721598
2.702010594507179,986.3186846609672,0.2921565305183586
219.5789469276039,489.44405326815036,0.12468169931463044
955.2061756294147,280.4330850101987,0.19257130006159323
859.1516590293758,456.0464485815646,0.23462086846061897
48.017775116584076,221.25087653610757,0.0837400511471938
732.3467399796259,979.4986125248203,0.09884984106859784
848.4407642723254,388.8526966164821,0.16936239042878237
587.1210540677756,542.0468628454264,0.20168450583238334
801.4251566674463,403.08585784017026,0.18596728064803325
434.09911334065015,916.0836891636751,0.1951158393255712
420.05992350345446,819.4992656191695,0.05650408286992171
130.91914344477283,744.9810873589148,0.12815741331455816
270.3435704697647,705.3573906208629,0.27110434307180714
651.2647037210038,994.2094315414299,0.09921462406039436
300.7707012623151,120.99284329285263,0.10399348592181676
155.4221251319031,871.9488739329483,0.23379418212091518
178.45828689214562,306.2772679541318,0.08292958860381178
865.1191616810677,106.42864058576686,0.2886079774215691
769.1298174166658,900.9870058319854,0.19456261280782672
856.3577970093941,512.1635804733015,0.19048418027395458
946.121927079861,31.33664917994019,0.06145960468120714
484.3719504885468,78.88345413879458,0.05777767313483958
294.0320443387474,795.1357040321797,0.060748277328158656
748.1838141397602,137.82530387937942,0.1029719699463682
521.2711957515512,770.1229058143342,0.15647950859300136
62.38646797329178,181.9218253516023,0.24109451305157154
4.57122936523829,868.2742758936649,0.236504766723942
933.7892340532569,209.6897093679763,0.2919280726111142
617.4114621234378,956.4653569794939,0.29329805542451987
901.1976765593901,171.0925006565913,0.24823604133001853
974.8822039553771,47.33008395497181,0.25857615900024045
21.868994570719877,246.8692925672172,0.07712284282986624
316.473462774286,907.9019122996975,0.1951609973760804
820.8450797855877,86.5147013204208,0.27670629442675637
895.3447919235201,723.7921358428795,0.06049310498865792
944.1545573910037,180.86315095844748,0.17590112231958865
48.83769494006613,56.99577574891019,0.11511814769484456
917.7053185350547,310.72015121809346,0.15809389517120637
549.0554197488173,447.7330247668387,0.2612883801405833
444.98890080379,567.336843272661,0.2214210630560065
711.3008260222149,558.5204292670267,0.07799119102026927
771.5856465900516,396.7580742015544,0.2601028604423667
728.891278669486,206.64592047729252,0.2462756581124318
619.0867203496113,432.3257349112076,0.17439885865423702
